UID,ApplicationDate,Amount,Term,EmploymentType,LoanPurpose,Success,ALL_AgeOfOldestAccount,ALL_AgeOfYoungestAccount,ALL_Count,ALL_CountActive,ALL_CountClosedLast12Months,ALL_CountDefaultAccounts,ALL_CountOpenedLast12Months,ALL_CountSettled,ALL_MeanAccountAge,ALL_SumCurrentOutstandingBal,ALL_SumCurrentOutstandingBalExcMtg,ALL_TimeSinceMostRecentDefault,ALL_WorstPaymentStatusActiveAccounts
2147369,07/03/2020,20000,60,Employed - full time,Car and debt consolidation,0,119,3,25,19,0,0,3,6,43.76,21499,21499,-1,0
2148225,07/03/2020,6500,48,Employed - full time,New carpet,1,232,9,7,7,0,0,2,0,80.29,16909,735,-1,0
2148237,07/03/2020,18000,60,Employed - full time,debt consolidation,0,152,3,28,11,2,0,2,17,69.04,119574,17507,-1,1
2148271,07/03/2020,2500,24,Employed - full time,emergency,0,55,2,138,18,56,0,59,120,15.49,11737,11737,-1,1
2148274,07/03/2020,9000,24,Self employed,Car,0,37,25,3,3,0,0,0,0,30.67,600,600,-1,0
2148285,07/03/2020,15000,60,Employed - full time,Home improvements,0,153,1,32,18,1,0,6,14,56.12,61710,7990,-1,0
2148886,07/03/2020,10000,36,Employed - full time,Debt consolidation,0,162,7,15,8,2,2,1,7,51.2,19851,19851,-1,0
2150408,07/03/2020,3000,60,Employed - full time,Vet bills,0,120,2,24,18,0,0,9,6,36.25,346202,14037,-1,0
2151667,07/03/2020,1000,24,Employed - full time,Home improvement and vets bill,0,77,3,28,11,15,2,19,17,19.93,6666,6666,-1,7
2151995,07/03/2020,4500,24,Employed - full time,House,0,151,2,12,3,1,0,2,9,74.83,18726,18726,-1,0
2153281,07/03/2020,10000,60,Employed - part time,Other,0,251,25,8,6,0,0,0,2,118.62,4349,4349,-1,0
2153305,07/03/2020,7500,48,Self employed,car,0,180,94,5,2,0,0,0,3,117.6,0,0,-1,0
2154406,07/03/2020,6500,48,Employed - full time,Other,0,110,5,11,5,2,2,1,6,43.27,5070,5070,-1,7
2154701,07/03/2020,12000,54,Employed - full time,wedding,0,212,4,11,9,0,3,4,2,62.64,2286,2286,-1,7
2154993,07/03/2020,2000,36,Employed - part time,Holidays,0,5,2,3,3,0,0,3,0,4.0,0,0,-1,0
2155044,07/03/2020,9000,36,Employed - full time,New car,0,17,4,7,6,1,0,4,1,10.14,10979,10979,-1,0
2155321,07/03/2020,7000,36,Employed - full time,Home improvements,0,48,1,14,10,0,3,3,4,29.29,21421,21421,-1,7
2155546,07/03/2020,12000,48,Employed - full time,Household good,0,172,5,22,11,2,0,3,11,55.55,232445,4351,-1,0
2155925,07/03/2020,20000,60,Self employed,wedding,0,162,1,29,15,2,0,5,14,39.14,7550,7550,-1,3
2157061,07/03/2020,15000,60,Employed - full time,Medical Bill,0,394,25,9,4,0,0,0,5,93.11,18993,18993,-1,0
2157638,07/03/2020,15000,36,Self employed,Other,0,65,8,4,4,0,0,3,0,23.75,1340,1340,-1,0
2159426,07/03/2020,12000,60,Employed - full time,consolidation,0,21,1,5,5,0,0,3,0,10.8,14432,14432,-1,0
2159522,07/03/2020,8000,48,Employed - full time,New car,1,143,3,17,5,1,0,1,12,69.0,8430,8430,-1,0
2160427,07/03/2020,3000,60,Employed - full time,Other,0,174,9,37,17,3,0,2,20,63.92,371785,68170,-1,0
2160485,07/03/2020,12500,48,Employed - full time,car loan,0,54,9,3,3,0,0,2,0,24.67,9472,9472,-1,0
2160607,07/03/2020,17000,60,Employed - full time,car,0,282,4,15,10,2,0,1,5,77.07,98208,5847,-1,0
2162443,07/03/2020,15000,60,Employed - full time,finance,0,149,5,25,8,1,0,2,17,41.24,19007,19007,-1,0
2165274,07/03/2020,6500,48,Employed - full time,gas and electricity bill,0,130,4,27,12,2,6,2,15,46.59,4951,4951,-1,7
2167375,07/03/2020,1000,24,Employed - full time,new car,0,174,0,28,19,3,2,10,9,32.18,7248,7248,-1,7
2168001,07/03/2020,1000,12,Employed - full time,Living,0,54,1,7,7,0,0,2,0,26.57,19464,19464,-1,0
2168920,08/03/2020,5500,48,Employed - full time,Buying a car,0,109,5,12,10,0,4,3,2,44.82,4222,4222,-1,7
2169565,08/03/2020,2000,24,Self employed,House stuff holidays,0,144,2,18,13,0,6,2,5,41.94,3090,3090,-1,7
2169686,08/03/2020,5000,24,Employed - full time,Furniture,0,11,2,5,5,0,0,5,0,5.8,1690,1690,-1,0
2169717,08/03/2020,1000,24,Employed - full time,Car repairs,0,66,2,3,3,0,0,1,0,26.67,1848,1848,-1,0
2169840,08/03/2020,5000,24,Employed - full time,Furniture,0,76,2,12,11,0,4,3,1,48.83,5151,5151,-1,7
2169909,08/03/2020,1000,12,Self employed,debt cons. new car,1,335,13,12,8,1,3,0,4,159.08,96453,17798,-1,7
2170341,08/03/2020,10000,54,Employed - full time,Buy Property,0,48,8,15,9,1,0,3,6,25.27,5891,5891,-1,0
2170507,08/03/2020,3000,60,Employed - full time,Bills and holiday,0,3,0,6,6,0,0,6,0,1.83,0,0,-1,0
2171920,08/03/2020,6500,48,Employed - full time,"Security licence, home improvement",0,223,12,33,13,1,9,1,20,55.18,12610,12610,-1,7
2172098,08/03/2020,6500,48,Employed - full time,Furnashing,0,211,1,10,7,1,2,1,3,54.3,1773,1773,-1,7
2172797,08/03/2020,18000,48,Employed - full time,car,0,172,2,84,9,6,0,7,75,40.61,38387,38387,-1,0
2173172,08/03/2020,1000,24,Employed - full time,debt consolidation,0,95,4,18,11,3,7,2,7,47.06,19157,19157,-1,7
2173785,08/03/2020,10000,24,Self employed,holiday,0,53,15,8,5,2,0,0,3,35.0,426,426,-1,0
2176122,08/03/2020,10000,48,Employed - full time,Repairs on my car,0,260,10,18,13,0,0,1,5,96.11,147599,25571,-1,0
2176981,08/03/2020,500,12,Self employed,Banks,0,50,13,8,3,1,3,0,5,43.75,215,215,-1,7
2177274,08/03/2020,5000,60,Employed - full time,Personal loan,0,58,1,8,8,0,0,5,0,17.62,6024,6024,-1,0
2177664,08/03/2020,8000,48,Employed - full time,Consolidation,0,139,0,19,15,2,0,4,4,36.21,316762,57548,-1,0
2178126,08/03/2020,6500,48,Employed - full time,Other,1,187,51,8,6,0,3,0,2,110.43,5001,5001,-1,7
2179885,08/03/2020,3000,36,Employed - part time,car,0,40,7,3,3,0,0,1,0,21.33,580,580,-1,0
2180486,08/03/2020,20000,60,Employed - full time,consolidation,0,257,2,25,17,5,0,6,8,86.28,187967,47826,-1,0
2182634,08/03/2020,6500,48,Employed - full time,One off item,1,122,3,10,6,1,0,2,4,37.3,5970,5970,-1,0
2183100,08/03/2020,2000,24,Employed - part time,holiday and credit card,0,92,46,4,4,0,1,0,0,68.5,226,226,-1,7
2183212,08/03/2020,10000,60,Employed - full time,Other,0,102,4,17,12,4,3,5,5,37.94,10143,10143,-1,7
2183679,08/03/2020,15000,48,Employed - full time,Car deposit,0,218,6,33,12,14,12,4,21,59.88,15770,15547,-1,7
2186434,08/03/2020,11000,36,Employed - full time,Car,0,233,36,5,4,0,0,0,1,99.6,1276,1276,-1,0
2187035,08/03/2020,8200,36,Self employed,credit card,1,129,6,9,8,0,0,1,1,51.44,8172,8172,-1,0
2187305,08/03/2020,2500,24,Employed - part time,Holidsy,0,250,6,11,8,1,4,1,3,77.55,5225,5225,-1,7
2189148,08/03/2020,6500,48,Employed - full time,improvements,0,305,2,26,26,0,0,2,0,59.15,184178,46632,-1,0
2189178,08/03/2020,1000,12,Employed - full time,Other,0,155,24,13,13,0,8,0,0,48.0,25011,25011,-1,7
2190373,08/03/2020,5000,24,Self employed,Car repairs,0,87,65,3,2,0,1,0,1,72.33,993,993,-1,7
2191033,09/03/2020,2500,48,Employed - full time,Learning to drive,0,19,6,4,3,1,0,1,1,14.25,2668,2668,-1,1
2192003,09/03/2020,1000,24,Employed - full time,home improvements,0,64,2,3,1,1,2,1,2,41.0,218,218,-1,0
2192079,09/03/2020,19000,60,Employed - full time,Personal Loan,0,81,5,22,14,2,0,7,8,27.91,23303,23303,-1,0
2193415,09/03/2020,2000,12,Employed - full time,Improvements needed,1,130,5,28,13,2,0,2,15,67.61,294956,5788,-1,0
2193431,09/03/2020,3000,36,Employed - full time,Getting. Married,0,146,1,27,18,3,0,5,9,46.37,21633,21633,-1,6
2194152,09/03/2020,2000,12,Employed - part time,personal purpose,0,183,16,7,5,0,5,0,2,83.43,3366,3366,-1,7
2196825,09/03/2020,15000,60,Employed - full time,Uni,0,56,2,11,10,1,0,5,1,19.36,4534,4534,-1,0
2200200,09/03/2020,5000,36,Employed - full time,car repairs,1,78,10,10,5,1,0,1,5,37.7,113858,859,-1,0
2200948,09/03/2020,2000,24,Employed - full time,House,0,91,7,26,21,1,1,3,5,27.31,36795,36795,-1,7
2202842,09/03/2020,5000,48,Employed - full time,Home improvements,0,209,1,14,7,1,0,3,7,66.14,2460,2460,-1,0
2203610,09/03/2020,15000,60,Employed - full time,Debt consolidation,0,169,1,8,8,0,0,2,0,76.0,5351,5351,-1,0
2203750,09/03/2020,6500,48,Employed - full time,Vacation,0,191,4,14,11,1,4,2,3,45.36,5980,5980,-1,7
2203764,09/03/2020,7500,24,Employed - full time,other,0,107,1,8,6,1,1,4,2,38.62,0,0,-1,0
2203975,09/03/2020,10000,60,Employed - full time,Debt consolidation,0,73,0,21,16,0,9,2,5,42.67,15020,15020,-1,7
2204447,09/03/2020,15000,60,Employed - full time,consolidation,0,152,21,15,7,0,0,0,8,67.47,26284,26284,-1,0
2206085,09/03/2020,10000,48,Self employed,Consolidation,0,171,12,9,5,0,1,0,4,80.67,536,536,-1,1
2208319,09/03/2020,8000,48,Employed - full time,Consolidation,0,187,15,14,8,1,0,0,6,88.0,17744,17744,-1,0
2208967,09/03/2020,2000,24,Employed - full time,ELECTRONIC,0,11,1,6,6,0,0,6,0,5.83,162,162,-1,0
2209057,09/03/2020,10000,48,Employed - full time,house improvement,0,22,9,4,4,0,0,1,0,16.0,12294,12294,-1,0
2209390,09/03/2020,7500,48,Self employed,"Laptop, to etc",0,92,17,17,8,1,0,0,9,54.06,12327,12327,-1,6
2210367,09/03/2020,6500,48,Employed - full time,Purchasing new home,0,57,8,11,11,0,0,3,0,27.91,6778,6778,-1,0
2211251,09/03/2020,13791,36,Employed - full time,New Car,0,42,13,2,1,0,0,0,1,27.5,0,0,-1,0
2212141,09/03/2020,15000,60,Retired,Consolidation,0,310,5,21,17,0,1,2,4,80.38,13152,13152,-1,7
2212286,09/03/2020,10000,60,Employed - full time,Vets Bills,0,159,5,19,13,1,0,2,6,53.05,144742,49470,-1,0
2212452,09/03/2020,15000,60,Employed - full time,treating my dying mom,0,269,2,13,11,1,0,1,2,119.85,139918,21376,-1,0
2212501,09/03/2020,9000,36,Self employed,Car,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
2215088,09/03/2020,5000,60,Employed - full time,home improvement,0,210,5,15,8,2,2,2,7,76.93,29424,29424,-1,7
2215230,09/03/2020,6500,48,Self employed,unexpected expenses,0,145,7,5,5,0,1,2,0,59.2,79393,4667,-1,7
2215947,09/03/2020,1000,24,Employed - full time,0,0,182,5,8,6,1,0,3,2,53.12,3255,3255,-1,2
2216538,09/03/2020,5000,48,Employed - full time,Short term cash,0,69,0,19,13,4,0,4,6,21.89,10575,10575,-1,0
2216952,09/03/2020,6500,48,Employed - full time,Other,0,179,1,12,8,0,0,4,4,64.33,86881,8542,-1,0
2219505,09/03/2020,10000,36,Employed - full time,Home improvement,0,193,2,16,9,2,0,2,7,65.81,181809,7709,-1,0
2219684,09/03/2020,8000,60,Employed - full time,Furniture,0,22,3,8,6,2,0,6,2,10.88,0,0,-1,0
2221287,10/03/2020,5000,60,Employed - full time,home improvement,0,171,3,13,9,1,0,3,4,66.23,17357,17357,-1,0
2221296,10/03/2020,3000,12,Self employed,rent,0,89,11,8,6,0,4,1,2,47.5,822,822,-1,7
2221878,10/03/2020,5000,24,Employed - full time,Debt Consolidation,0,63,1,24,18,2,3,7,6,24.54,7822,7822,-1,7
2222610,10/03/2020,500,12,Employed - full time,Other,0,164,2,41,9,8,0,6,32,37.17,9675,9675,-1,0
2225307,10/03/2020,10000,36,Employed - full time,a new tv,0,200,9,18,10,3,2,1,8,74.61,3274,3274,-1,7
2227021,10/03/2020,10000,60,Employed - full time,Other,0,198,30,7,5,0,0,0,2,102.29,40923,40923,-1,0
2227428,10/03/2020,10000,60,Self employed,consolidated,0,64,0,24,14,3,0,4,10,34.75,14830,14830,-1,0
2228580,10/03/2020,12000,60,Employed - full time,Work,0,198,2,35,22,3,0,4,13,54.83,165807,56006,-1,0
2228902,10/03/2020,7000,36,Self employed,Debt,0,186,4,16,10,0,0,1,6,45.94,28508,28508,-1,0
2232304,10/03/2020,1000,12,Employed - full time,Other,0,42,1,8,6,2,1,4,2,15.71,1335,1335,-1,7
2232520,10/03/2020,15000,60,Employed - full time,Living,0,219,1,33,19,2,0,3,14,79.03,209897,13340,-1,0
2234646,10/03/2020,500,24,Employed - full time,Vets bills,0,41,1,13,11,0,0,5,2,21.69,6154,6154,-1,0
2237067,10/03/2020,3000,36,Employed - full time,Credit cards,0,78,2,9,9,0,2,3,0,29.67,16598,16598,-1,7
2239561,10/03/2020,5500,60,Employed - full time,Car bills,0,139,1,2,2,0,0,1,0,70.0,0,0,-1,0
2239584,10/03/2020,1800,18,Employed - full time,Loan,0,30,2,9,8,1,0,3,1,14.89,14153,14153,-1,0
2239880,10/03/2020,1500,24,Employed - full time,Home improvements,0,184,10,8,5,0,3,1,3,55.75,8404,8404,-1,7
2241968,10/03/2020,10000,60,Employed - full time,Debt consolidation,0,103,1,14,9,0,4,4,5,41.5,5650,5650,-1,7
2243810,10/03/2020,6500,48,Employed - full time,furniture,1,142,2,16,12,1,2,2,4,68.31,25688,25688,-1,0
2243953,10/03/2020,1000,36,Employed - full time,new home,0,263,14,9,2,0,1,0,7,93.56,38524,144,-1,0
2244137,10/03/2020,2000,24,Employed - full time,subsidence,0,127,2,23,11,1,7,8,12,31.35,13550,13550,-1,2
2244697,10/03/2020,15000,48,Employed - full time,Car,0,105,9,8,4,1,0,1,4,39.25,1646,1646,-1,0
2246158,10/03/2020,4000,36,Employed - full time,To buy a wheelchair,0,35,3,8,7,0,0,4,1,17.5,1769,1769,-1,0
2249949,10/03/2020,15000,60,Employed - full time,Driving,0,53,7,14,13,1,0,3,1,25.0,15963,15963,-1,0
2250043,10/03/2020,10000,36,Employed - full time,car,0,306,34,8,3,1,0,0,5,103.0,0,0,-1,0
2250171,10/03/2020,1000,24,Retired,Home improvements,0,214,13,5,5,0,1,0,0,100.4,3522,3522,-1,7
2250446,10/03/2020,1000,60,Employed - full time,Home improvement,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
2250965,11/03/2020,15000,30,Employed - full time,Other,0,208,5,16,11,0,0,2,5,90.88,4605,4605,-1,0
2251018,11/03/2020,15000,60,Employed - full time,Debt consolidation,0,148,4,11,10,0,0,2,1,41.0,16306,16306,-1,0
2251992,11/03/2020,2000,24,Employed - full time,Debt consolidation,0,49,2,7,6,0,1,2,1,24.14,2376,2376,-1,7
2252879,11/03/2020,14000,36,Employed - full time,property deposit,0,293,14,8,6,1,0,0,2,120.25,1238,1238,-1,0
2253686,11/03/2020,6500,48,Employed - full time,To better my credit score,0,156,1,5,3,1,0,1,2,78.0,0,0,-1,0
2255205,11/03/2020,1000,24,Employed - full time,Home improvements,0,26,26,2,2,0,1,0,0,26.0,96,96,-1,7
2256712,11/03/2020,10000,60,Employed - full time,bicycle,0,254,7,17,7,0,1,1,10,84.88,22162,22162,-1,7
2258175,11/03/2020,3000,24,Employed - full time,Engagement ring,1,236,3,22,10,2,2,3,12,76.5,70437,8832,-1,0
2259868,11/03/2020,1000,24,Employed - full time,home improvement,0,154,11,40,16,2,0,1,24,54.92,53189,53189,-1,0
2260054,11/03/2020,17200,36,Employed - part time,Household Goods,0,42,0,11,9,2,2,6,2,13.55,16676,16676,-1,7
2263940,11/03/2020,8000,24,Employed - full time,"Pay off cards, loans etc",0,214,7,20,18,1,0,4,2,52.3,57639,11666,-1,0
2264904,11/03/2020,500,12,Employed - full time,debt bills,0,157,8,15,7,2,6,2,8,44.6,163927,39972,-1,7
2265130,11/03/2020,15000,60,Employed - full time,Debt Consol,0,126,2,10,7,2,0,5,3,26.9,12991,12991,-1,0
2265774,11/03/2020,6500,48,Employed - full time,House hold,0,188,1,44,26,3,10,6,18,49.6,29971,29971,-1,7
2266410,11/03/2020,5000,24,Employed - full time,Balance transfer,0,999,10,11,9,0,4,1,2,199.36,29271,29271,-1,7
2266703,11/03/2020,2000,24,Employed - full time,House improvement,0,76,1,12,2,1,1,1,10,46.42,710,710,-1,7
2267506,11/03/2020,6500,60,Employed - full time,Vehicle,0,67,9,9,6,1,1,2,3,25.0,20024,20024,-1,7
2267761,11/03/2020,7000,60,Employed - full time,Debt Consolidation,0,118,9,11,5,3,0,1,6,50.36,7807,7807,-1,0
2268880,11/03/2020,10000,36,Self employed,Car repair,0,300,3,15,12,0,0,1,3,98.67,120135,637,-1,0
2270043,11/03/2020,6000,36,Employed - full time,Debt,1,110,23,25,7,0,0,0,18,51.68,14688,14688,-1,0
2270169,11/03/2020,5000,60,Employed - full time,Consolidation,0,123,7,17,10,2,5,4,7,56.41,4131,4131,-1,7
2270257,11/03/2020,14000,60,Employed - full time,Consolidation,0,117,0,15,10,1,0,1,5,62.13,25002,25002,-1,0
2270471,11/03/2020,10000,36,Employed - full time,Consolidation,0,175,1,35,22,1,11,3,13,38.38,27717,27717,-1,7
2270701,11/03/2020,2000,30,Employed - full time,Investment,0,105,1,10,7,0,2,3,3,41.2,8695,8695,-1,7
2271443,11/03/2020,20000,54,Self employed,Consolidation,0,335,3,23,11,3,0,3,12,87.74,41336,41336,-1,0
2274639,11/03/2020,2000,36,Employed - full time,Car,0,175,150,2,2,0,0,0,0,162.5,0,0,-1,0
2274645,11/03/2020,2000,24,Employed - full time,Wedding,0,273,5,16,12,1,2,2,4,61.0,10207,10207,-1,7
2274942,11/03/2020,20000,60,Employed - full time,Expensive,0,111,1,31,9,7,1,8,22,28.74,10125,10125,-1,0
2275257,11/03/2020,5000,48,Employed - full time,Car,0,28,0,6,5,1,0,5,1,9.83,0,0,-1,0
2275312,11/03/2020,3000,24,Employed - full time,Household,0,27,5,10,8,2,0,4,2,13.8,12537,12537,-1,1
2275375,11/03/2020,5000,36,Employed - full time,extra income,0,397,2,4,4,0,0,1,0,129.5,2231,2231,-1,0
2278439,11/03/2020,7500,36,Retired,Car expenses/mot/insurance,0,389,8,16,10,1,0,4,6,86.0,11739,11739,-1,0
2278994,11/03/2020,10000,60,Employed - full time,Consoladation,0,118,9,7,5,1,0,1,2,52.57,11520,11520,-1,0
2280230,11/03/2020,8000,48,Employed - full time,New car repay old loan in full,1,81,11,6,6,0,0,1,0,30.33,13818,13818,-1,0
2282864,11/03/2020,5000,54,Employed - full time,Consolidation,0,122,1,18,15,0,10,2,3,51.94,2621,2621,-1,7
2284981,11/03/2020,6500,48,Employed - full time,Other,0,172,2,11,7,0,0,2,4,89.82,10414,10414,-1,0
2288010,12/03/2020,1500,60,Retired,Other,0,128,7,3,2,0,0,1,1,55.0,490,490,-1,0
2289569,12/03/2020,6500,48,Employed - full time,Loan,1,94,12,10,6,0,1,0,4,42.8,11154,11154,-1,0
2290522,12/03/2020,6000,36,Employed - full time,Debt consolidation,0,139,23,25,7,0,0,0,18,59.72,49173,49173,-1,0
2291436,12/03/2020,6000,60,Employed - full time,unexpected hosue expense,0,87,4,12,9,1,3,2,3,46.67,20697,20697,-1,7
2292877,12/03/2020,10000,60,Self employed,Second Property,0,382,10,16,11,0,6,1,5,82.56,168712,16751,-1,7
2293245,12/03/2020,500,12,Employed - part time,car n moving,0,307,16,18,5,1,2,0,13,109.5,5802,5802,-1,7
2293397,12/03/2020,10000,60,Employed - full time,New car,0,260,2,43,19,5,0,7,24,54.4,205156,36202,-1,0
2295186,12/03/2020,1000,12,Employed - full time,Doing up the house,1,103,2,6,5,1,0,2,1,29.5,144370,19542,-1,0
2295299,12/03/2020,3197,48,Self employed,personal loan,0,147,2,22,12,0,0,2,10,56.32,73831,19852,-1,0
2296343,12/03/2020,1000,18,Employed - full time,Vet's bill,0,127,2,35,15,3,0,9,20,41.29,12021,12021,-1,0
2296981,12/03/2020,10000,60,Retired,Household improvement,0,266,22,15,7,2,0,0,8,98.4,3197,3197,-1,0
2297328,12/03/2020,4000,30,Employed - full time,New windows,0,171,4,15,9,2,0,2,6,70.67,15704,15704,-1,0
2297748,12/03/2020,5000,60,Employed - full time,Vehicle purchase,0,13,7,4,4,0,0,3,0,9.0,3297,3297,-1,0
2299358,12/03/2020,11000,48,Employed - full time,Home improvements,0,227,12,12,9,2,0,0,3,80.42,252226,12747,-1,0
2302046,12/03/2020,5000,24,Employed - full time,3,0,161,3,16,10,0,0,2,6,67.69,15159,15159,-1,0
2302473,12/03/2020,4000,48,Employed - full time,home move,0,19,3,3,2,1,0,2,1,11.0,0,0,-1,0
2303399,12/03/2020,1000,36,Self employed,Other,0,151,3,18,11,0,8,1,7,55.61,4454,4454,-1,7
2303914,12/03/2020,3000,24,Employed - full time,Car,1,78,3,5,4,0,0,2,1,46.6,2448,2448,-1,0
2304534,12/03/2020,2000,36,Employed - part time,Other,0,112,4,16,7,0,5,1,9,49.81,3635,3635,-1,7
2305436,12/03/2020,3000,36,Employed - full time,Consolidation of bills,0,160,6,35,18,4,0,6,17,43.49,38026,38026,-1,0
2305440,12/03/2020,1000,12,Employed - full time,Repairs,0,92,2,16,9,2,1,9,7,22.31,9504,9504,-1,7
2305675,12/03/2020,1000,24,Employed - full time,Car Loan,0,89,89,1,1,0,0,0,0,89.0,0,0,-1,0
2306089,12/03/2020,3000,36,Employed - full time,Home improvements,0,19,12,2,2,0,0,0,0,15.5,0,0,-1,0
2308342,12/03/2020,500,12,Employed - full time,Transport,0,169,0,21,12,4,1,6,9,49.0,10294,10294,-1,7
2308563,12/03/2020,1000,24,Employed - full time,Short term cash,0,148,9,10,8,2,2,1,2,47.6,17470,17470,-1,7
2309131,12/03/2020,8000,36,Employed - full time,debt consolidation,0,323,3,16,8,1,0,3,8,72.81,20360,20360,-1,0
2309377,12/03/2020,20000,60,Employed - full time,Consolidation,0,143,0,13,8,5,0,5,5,32.46,28449,28449,-1,0
2309648,12/03/2020,11000,60,Self employed,Car and insurance,0,155,8,13,12,1,0,3,1,35.69,101906,36414,-1,0
2309890,12/03/2020,12000,60,Self employed,paying for citizenship for my wife,0,357,8,20,12,0,0,2,8,86.75,163439,28836,-1,0
2310911,12/03/2020,11000,36,Employed - full time,home improvement,0,77,3,7,5,1,0,1,2,34.29,1628,1628,-1,0
2312638,12/03/2020,15000,60,Employed - part time,Debt consolidation,0,205,9,16,10,1,0,1,6,116.06,50808,19040,-1,0
2312663,12/03/2020,10000,36,Self employed,Furniture,0,46,4,12,8,4,0,6,4,15.17,249,249,-1,0
2313063,13/03/2020,2000,12,Employed - full time,Masters,1,62,9,9,5,1,0,2,4,25.22,133,133,-1,0
2313630,13/03/2020,2000,24,Employed - full time,Debt consolidation,0,230,3,27,11,2,9,4,16,53.3,3920,3920,-1,7
2314531,13/03/2020,4000,36,Employed - full time,Get own property,0,100,5,11,7,1,3,2,4,41.27,1633,1633,-1,7
2316085,13/03/2020,500,12,Employed - full time,Medical Treatment,0,110,5,25,8,5,4,6,17,28.48,3499,3499,-1,7
2317301,13/03/2020,10000,60,Employed - full time,Other,0,108,10,12,9,1,0,1,3,60.5,21803,21803,-1,0
2317749,13/03/2020,4000,24,Employed - full time,Funeral and to pay other debts,0,75,19,16,12,0,9,0,4,43.06,5075,5075,-1,7
2320678,13/03/2020,9000,60,Employed - full time,Gift,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
2321480,13/03/2020,3000,30,Employed - full time,dental treatment,0,125,2,24,18,5,2,12,6,25.42,11274,11274,-1,7
2322280,13/03/2020,1000,24,Employed - full time,Home improvement,0,164,21,23,6,0,3,0,17,50.09,8967,8967,-1,7
2324086,13/03/2020,6500,48,Self employed,dental treatment,0,50,2,21,12,3,4,4,9,24.45,21923,21923,-1,7
2326140,13/03/2020,16000,60,Employed - full time,Pay off catalog and holiday,0,86,1,14,9,0,0,4,5,40.29,5069,5069,-1,0
2326586,13/03/2020,5000,12,Self employed,Vets bills,0,226,10,10,9,0,1,1,1,102.8,157458,537,-1,7
2328192,13/03/2020,3000,18,Employed - part time,Improvements,0,292,1,17,8,1,8,5,9,83.12,3264,3264,-1,7
2329280,13/03/2020,2000,54,Employed - full time,Short term cash,0,101,0,36,28,1,3,11,8,37.08,10511,10511,-1,7
2329335,13/03/2020,4000,48,Employed - full time,Vet,0,157,4,24,17,1,7,10,7,44.58,52869,52869,-1,7
2330399,13/03/2020,4000,48,Employed - full time,boat to live on,0,73,5,5,4,0,1,1,1,35.6,1061,1061,-1,0
2330712,13/03/2020,4000,48,Employed - full time,furniture,0,130,8,24,14,4,0,2,10,53.58,53417,53417,-1,0
2331158,13/03/2020,4000,48,Employed - full time,buying  van for my own business,0,179,1,20,11,2,0,3,9,63.85,834909,134550,-1,0
2331186,13/03/2020,2000,48,Employed - part time,Pay a loan,0,211,0,18,7,1,2,2,11,69.78,4665,4665,-1,7
2335048,13/03/2020,7000,60,Employed - full time,Wedding,0,165,4,14,8,2,0,2,6,49.21,18796,18796,-1,0
2335875,13/03/2020,4000,48,Employed - full time,Other,0,153,24,12,6,1,7,0,6,67.5,5863,5863,-1,7
2336857,13/03/2020,4000,48,Employed - full time,Other,0,120,8,23,8,4,6,2,15,31.87,5864,5864,-1,7
2336878,13/03/2020,4000,48,Employed - full time,Other,0,153,3,69,19,7,6,11,50,41.94,17498,17498,-1,7
2337469,13/03/2020,6000,48,Employed - full time,Car,0,97,0,34,19,1,5,6,15,45.29,17097,17097,-1,7
2338542,13/03/2020,4000,48,Employed - full time,Other,1,160,1,17,10,2,0,2,7,82.0,13085,13085,-1,0
